page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,19,,Estimating the worst-case energy consumption of embedded software,https://ieeexplore.ieee.org/abstract/document/1613325/,RyRHwBpbYZsJ,"R Jayaseelan, T Mitra, X Li - 12th IEEE Real-Time and …, 2006 - ieeexplore.ieee.org","… Branch prediction: The energy consumption is fixed as we assume perfect branch prediction here. In the next section, we discuss modeling of branch misprediction. Wakeup logic: When …",150.0,"https://scholar.google.com/scholar?cites=11196330319072928839&as_sdt=80005&sciodt=0,11&hl=en&num=20",11196330319072928839,5.0,"https://scholar.google.com/scholar?cluster=11196330319072928839&hl=en&num=20&as_sdt=0,11&as_vis=1",11196330319072928839,,,
1,20,,Measurements analysis of the software-related power consumption in microprocessors,https://ieeexplore.ieee.org/abstract/document/1315991/,Ve_9b8CHf0kJ,"N Kavvadias, P Neofotistos, S Nikolaidis… - IEEE Transactions …, 2004 - ieeexplore.ieee.org","… of the energy consumption of real software kernels with up to … 1]–[7], the energy consumption of software is characterized by … the resulting energy model proves close to the actual energy …",87.0,"https://scholar.google.com/scholar?cites=5296100947393376085&as_sdt=80005&sciodt=0,11&hl=en&num=20",5296100947393376085,18.0,"https://scholar.google.com/scholar?cluster=5296100947393376085&hl=en&num=20&as_sdt=0,11&as_vis=1",5296100947393376085,PDF,nkavvadias.com,http://www.nkavvadias.com/publications/kavvadias_ieee_tim04.pdf
2,1,,Reducing the energy consumption of a conference centre—a case study using software,https://www.sciencedirect.com/science/article/pii/S0360132301000397,QguJOGGnf4sJ,"EH Mathews, D Arndt, MF Geyser - Building and environment, 2002 - Elsevier",… There are also energy management systems included in the … energy consumption can be reduced by more energy-efficient control. The simulation tool provides the following energy …,45.0,"https://scholar.google.com/scholar?cites=10051936929316408130&as_sdt=80005&sciodt=0,11&hl=en&num=20",10051936929316408130,6.0,"https://scholar.google.com/scholar?cluster=10051936929316408130&hl=en&num=20&as_sdt=0,11&as_vis=1",10051936929316408130,,,
2,2,,Green mining: A methodology of relating software change to power consumption,https://ieeexplore.ieee.org/abstract/document/6224303/,v5QQaUhiAtwJ,"A Hindle - … 9th IEEE Working Conference on Mining Software …, 2012 - ieeexplore.ieee.org","… software metrics and power consumption. In conclusion, we explored the effect of software change on power consumption on … on the impact of software metrics on power consumption. …",100.0,"https://scholar.google.com/scholar?cites=15853341701437428927&as_sdt=80005&sciodt=0,11&hl=en&num=20",15853341701437428927,6.0,"https://scholar.google.com/scholar?cluster=15853341701437428927&hl=en&num=20&as_sdt=0,11&as_vis=1",15853341701437428927,PDF,softwareprocess.es,https://softwareprocess.es/a/green-change-e.pdf
2,3,,Power consumption analysis of pump station control systems based on fuzzy controllers with discrete terms in iThink software,https://iopscience.iop.org/article/10.1088/1757-899X/327/2/022072/meta,B1ZS7b0tUhgJ,"EA Muravyova, AV Bondarev, MI Sharipov… - IOP Conference …, 2018 - iopscience.iop.org","… power consumption of pumping station control systems is discussed. To study the issue, two simulation models of oil level control in the iThink software … pumps power consumption were …",89.0,"https://scholar.google.com/scholar?cites=1752513498754209287&as_sdt=80005&sciodt=0,11&hl=en&num=20",1752513498754209287,6.0,"https://scholar.google.com/scholar?cluster=1752513498754209287&hl=en&num=20&as_sdt=0,11&as_vis=1",1752513498754209287,PDF,iop.org,https://iopscience.iop.org/article/10.1088/1757-899X/327/2/022072/pdf
2,4,Html,Extending software architecture views with an energy consumption perspective: A case study on resource consumption of enterprise software,https://link.springer.com/article/10.1007/s00607-016-0502-0,C4v-uWK6dswJ,"E Jagroep, JM van der Werf, S Brinkkemper, L Blom… - Computing, 2017 - Springer","… consumption on software level. In this paper, we propose an energy consumption perspective on software … that are the actual drivers behind the energy consumption. In support of this …",40.0,"https://scholar.google.com/scholar?cites=14733168164179184395&as_sdt=80005&sciodt=0,11&hl=en&num=20",14733168164179184395,9.0,"https://scholar.google.com/scholar?cluster=14733168164179184395&hl=en&num=20&as_sdt=0,11&as_vis=1",14733168164179184395,HTML,springer.com,https://link.springer.com/article/10.1007/s00607-016-0502-0
2,5,,Green mining: a methodology of relating software change and configuration to power consumption,https://link.springer.com/article/10.1007/s10664-013-9276-6,596qDEkKtnYJ,"A Hindle - Empirical Software Engineering, 2015 - Springer","… power consumption of rTorrent. In conclusion, we investigate the effect of software change on power consumption … investigation on the impact of software metrics on power consumption. …",90.0,"https://scholar.google.com/scholar?cites=8554035851098250983&as_sdt=80005&sciodt=0,11&hl=en&num=20",8554035851098250983,4.0,"https://scholar.google.com/scholar?cluster=8554035851098250983&hl=en&num=20&as_sdt=0,11&as_vis=1",8554035851098250983,,,
2,6,,Estimation by software for the power consumption of streaming-media servers,https://ieeexplore.ieee.org/abstract/document/4303423/,a2fR_nL8C4QJ,"CH Lien, YW Bai, MB Lin - IEEE transactions on instrumentation …, 2007 - ieeexplore.ieee.org","… this, a power meter is widely used by the commercial sector to measure power consumption … paper, we propose software methods for measuring the power consumption of a streaming-…",82.0,"https://scholar.google.com/scholar?cites=9514976208581912427&as_sdt=80005&sciodt=0,11&hl=en&num=20",9514976208581912427,7.0,"https://scholar.google.com/scholar?cluster=9514976208581912427&hl=en&num=20&as_sdt=0,11&as_vis=1",9514976208581912427,PDF,psu.edu,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=af4f16174861019e977c27b44cf51045b4891d55
2,7,,Green software requirements and measurement: random decision forests-based software energy consumption profiling,https://link.springer.com/article/10.1007/s00766-015-0234-2,uYKONdQpi9AJ,"MA Beghoura, A Boubetra, A Boukerram - Requirements Engineering, 2017 - Springer",… energy profiling tool that provided relevant information on the energy consumption of software … pattern can be saved and used later to investigate the energy consumption of software …,35.0,"https://scholar.google.com/scholar?cites=15027150573060129465&as_sdt=80005&sciodt=0,11&hl=en&num=20",15027150573060129465,6.0,"https://scholar.google.com/scholar?cluster=15027150573060129465&hl=en&num=20&as_sdt=0,11&as_vis=1",15027150573060129465,,,
2,8,,The impact of source code transformations on software power and energy consumption,https://www.worldscientific.com/doi/abs/10.1142/S0218126602000586,rbEyzaITUisJ,"C Brandolese, W Fornaciari, F Salice… - Journal of Circuits …, 2002 - World Scientific","… unrolling or software pipelining, are also beneficial to energy … performance and usually, power consumption, with the main … to optimize the energy consumption of software for embedded …",50.0,"https://scholar.google.com/scholar?cites=3121579081669456301&as_sdt=80005&sciodt=0,11&hl=en&num=20",3121579081669456301,11.0,"https://scholar.google.com/scholar?cluster=3121579081669456301&hl=en&num=20&as_sdt=0,11&as_vis=1",3121579081669456301,PDF,researchgate.net,https://www.researchgate.net/profile/Carlo-Brandolese/publication/220337903_The_Impact_of_Source_Code_Transformations_on_Software_Power_and_Energy_Consumption/links/00b7d538321b80056b000000/The-Impact-of-Source-Code-Transformations-on-Software-Power-and-Energy-Consumption.pdf
2,9,,Measurement of current variations for the estimation of software-related power consumption,https://ieeexplore.ieee.org/abstract/document/1232369/,se-xlWW5TVAJ,"T Laopoulos, P Neofotistos… - IEEE Transactions …, 2003 - ieeexplore.ieee.org",… power consumption of processing systems is presented in this work. The problem addressed is to measure the variations of the power … measurements the energy consumption variations …,77.0,"https://scholar.google.com/scholar?cites=5786484942195257265&as_sdt=80005&sciodt=0,11&hl=en&num=20",5786484942195257265,6.0,"https://scholar.google.com/scholar?cluster=5786484942195257265&hl=en&num=20&as_sdt=0,11&as_vis=1",5786484942195257265,PDF,academia.edu,https://www.academia.edu/download/69613790/6b1fc3249c1ab58a999d0c78b19850fd3452.pdf
2,10,,Metrics of energy consumption in software systems: a systematic literature review,https://iopscience.iop.org/article/10.1088/1755-1315/431/1/012051/meta,YNEx3iIfFf4J,"S Ergasheva, I Khomyakov, A Kruglov… - IOP Conference Series …, 2020 - iopscience.iop.org","… software running on them, to understand how to reduce their power consumption and design future energy … approach on the energy efficiency assessment of the software product, we …",17.0,"https://scholar.google.com/scholar?cites=18308574094761775456&as_sdt=80005&sciodt=0,11&hl=en&num=20",18308574094761775456,7.0,"https://scholar.google.com/scholar?cluster=18308574094761775456&hl=en&num=20&as_sdt=0,11&as_vis=1",18308574094761775456,PDF,iop.org,https://iopscience.iop.org/article/10.1088/1755-1315/431/1/012051/pdf
2,11,,"Interrelations between software quality metrics, performance and energy consumption in embedded applications",https://dl.acm.org/doi/abs/10.1145/3207719.3207736,tLIHhjtN2gkJ,"L Papadopoulos, C Marantos, G Digkas… - … Workshop on software …, 2018 - dl.acm.org",… of software quality in industrial embedded software have … of the performance/energy consumption optimizations at source … provide software quality and performance/energy …,26.0,"https://scholar.google.com/scholar?cites=709964809311335092&as_sdt=80005&sciodt=0,11&hl=en&num=20",709964809311335092,3.0,"https://scholar.google.com/scholar?cluster=709964809311335092&hl=en&num=20&as_sdt=0,11&as_vis=1",709964809311335092,PDF,uom.gr,https://ruomo.lib.uom.gr/bitstream/7000/128/1/interrelations-software-quality.pdf
2,12,,Power consumption of A/D converters for software radio applications,https://ieeexplore.ieee.org/abstract/document/832996/,HHaHbdfsdxYJ,"PB Kenington, L Astier - IEEE Transactions on Vehicular …, 2000 - ieeexplore.ieee.org","… This paper analyzes this ideal approach in terms of the power consumption of the A/D … in a mobile radio system, the power consumption of the A/D converter is a fundamental limitation. …",112.0,"https://scholar.google.com/scholar?cites=1619023001062700572&as_sdt=80005&sciodt=0,11&hl=en&num=20",1619023001062700572,7.0,"https://scholar.google.com/scholar?cluster=1619023001062700572&hl=en&num=20&as_sdt=0,11&as_vis=1",1619023001062700572,PDF,archive.org,https://scholar.archive.org/work/hrewie4bzjdihftyo2jeftb6se/access/wayback/http://www.kn-s.dlr.de:80/~raulefs/papers/ADC_papers/SWR_VT2000.pdf
2,13,,Energy consumption optimization for software defined networks considering dynamic traffic,https://ieeexplore.ieee.org/abstract/document/6968985/,SYGJx1cUG9EJ,"A Markiewicz, PN Tran… - 2014 IEEE 3rd …, 2014 - ieeexplore.ieee.org","… This paper investigated the potential benefits on energy savings that Software Defined Networking can offer. Thanks to the very short reconfiguration time in SDN, we are able to reroute …",64.0,"https://scholar.google.com/scholar?cites=15067659345540514121&as_sdt=80005&sciodt=0,11&hl=en&num=20",15067659345540514121,6.0,"https://scholar.google.com/scholar?cluster=15067659345540514121&hl=en&num=20&as_sdt=0,11&as_vis=1",15067659345540514121,,,
2,14,,Component-level energy consumption estimation for distributed java-based software systems,https://link.springer.com/chapter/10.1007/978-3-540-87891-9_7,jtD4qzfYPS0J,"C Seo, S Malek, N Medvidovic - … Software Engineering: 11th International …, 2008 - Springer",… energy consumption has increasingly been recognized as an important quality attribute for distributed software … estimating the energy consumption of distributed software systems imple…,71.0,"https://scholar.google.com/scholar?cites=3259999438906118286&as_sdt=80005&sciodt=0,11&hl=en&num=20",3259999438906118286,15.0,"https://scholar.google.com/scholar?cluster=3259999438906118286&hl=en&num=20&as_sdt=0,11&as_vis=1",3259999438906118286,PDF,psu.edu,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8eed034d166d9c535c870249394a56ebfa46fd61
2,15,,Analyzing mobile application software power consumption via model-driven engineering,https://www.igi-global.com/chapter/analyzing-mobile-application-software-power/78623,fPKLQpjAuawJ,"C Thompson, J White, DC Schmidt - Advances and Applications in …, 2014 - igi-global.com","… with power consumption … software architecture on power consumption. Functional requirements, such as minimum application response time, can conflict with power consumption …",58.0,"https://scholar.google.com/scholar?cites=12446190805399106172&as_sdt=80005&sciodt=0,11&hl=en&num=20",12446190805399106172,9.0,"https://scholar.google.com/scholar?cluster=12446190805399106172&hl=en&num=20&as_sdt=0,11&as_vis=1",12446190805399106172,PDF,vanderbilt.edu,https://www.dre.vanderbilt.edu/~schmidt/PDF/spot-chapter.pdf
2,16,,A model-based framework for the analysis of software energy consumption,https://dl.acm.org/doi/abs/10.1145/3350768.3353813,Y2D_rPDf7IgJ,"LM Duarte, D da Silva Alves, BR Toresan… - … on Software …, 2019 - dl.acm.org","… software energy consumption through the verification of energy-based properties, thus providing a novel approach for the development and evolution of energy-efficient software. We …",8.0,"https://scholar.google.com/scholar?cites=9866507108449476707&as_sdt=80005&sciodt=0,11&hl=en&num=20",9866507108449476707,3.0,"https://scholar.google.com/scholar?cluster=9866507108449476707&hl=en&num=20&as_sdt=0,11&as_vis=1",9866507108449476707,PDF,researchgate.net,https://www.researchgate.net/profile/Paulo-Maia-8/publication/335951427_A_Model-based_Framework_for_the_Analysis_of_Software_Energy_Consumption/links/5d8a5ca392851c33e93887f8/A-Model-based-Framework-for-the-Analysis-of-Software-Energy-Consumption.pdf
2,17,,Unit testing of energy consumption of software libraries,https://dl.acm.org/doi/abs/10.1145/2554850.2554932,1K8ODEZQnu0J,"A Noureddine, R Rouvoy, L Seinturier - Proceedings of the 29th Annual …, 2014 - dl.acm.org","… in understanding how the energy is consumed. In this paper, we therefore introduce JalenUnit, a software framework that infers the energy consumption model of software libraries from …",36.0,"https://scholar.google.com/scholar?cites=17122211095089426388&as_sdt=80005&sciodt=0,11&hl=en&num=20",17122211095089426388,11.0,"https://scholar.google.com/scholar?cluster=17122211095089426388&hl=en&num=20&as_sdt=0,11&as_vis=1",17122211095089426388,PDF,inria.fr,https://hal.inria.fr/hal-00912613/document
2,18,,On the energy consumption and performance of systems software,https://dl.acm.org/doi/abs/10.1145/1987816.1987827,buYqCDjEDJMJ,"Z Li, R Grosu, P Sehgal, SA Smolka, SD Stoller… - Proceedings of the 4th …, 2011 - dl.acm.org","… underlying systems-software energy consumption and performance. In particular, we present an in-depth experimental evaluation of the energy consumption and performance of a …",20.0,"https://scholar.google.com/scholar?cites=10596059768230176366&as_sdt=80005&sciodt=0,11&hl=en&num=20",10596059768230176366,23.0,"https://scholar.google.com/scholar?cluster=10596059768230176366&hl=en&num=20&as_sdt=0,11&as_vis=1",10596059768230176366,PDF,stonybrook.edu,https://www3.cs.stonybrook.edu/~grosu/systor11.pdf
2,19,,Analysis and optimization of embedded software energy consumption on the source code and algorithm level,https://ieeexplore.ieee.org/abstract/document/5402965/,czuCJpm81rwJ,"G Luo, B Guo, Y Shen, HY Liao… - 2009 Fourth International …, 2009 - ieeexplore.ieee.org","… software. In this paper, based on the energy consumption measurement of embedded software… and influencing factors of embedded software energy consumption on the micro-structure …",21.0,"https://scholar.google.com/scholar?cites=13607270690108619635&as_sdt=80005&sciodt=0,11&hl=en&num=20",13607270690108619635,2.0,"https://scholar.google.com/scholar?cluster=13607270690108619635&hl=en&num=20&as_sdt=0,11&as_vis=1",13607270690108619635,,,
2,20,,Inferring parametric energy consumption functions at different software levels: ISA vs. LLVM IR,https://link.springer.com/chapter/10.1007/978-3-319-46559-3_5,WwAjooHz6f0J,"U Liqat, K Georgiou, S Kerrison, P Lopez-Garcia… - … and Practical Aspects of …, 2016 - Springer",… The static estimation of the energy consumed by program executions is an important … in energy-aware software development. Our objective is to estimate such energy consumption in …,43.0,"https://scholar.google.com/scholar?cites=18296422699265884251&as_sdt=80005&sciodt=0,11&hl=en&num=20",18296422699265884251,17.0,"https://scholar.google.com/scholar?cluster=18296422699265884251&hl=en&num=20&as_sdt=0,11&as_vis=1",18296422699265884251,PDF,arxiv.org,https://arxiv.org/pdf/1511.01413
3,1,,Does maintainability relate to the energy consumption of software? A case study,https://link.springer.com/article/10.1007/s11219-020-09536-9,Ao8UY83030cJ,"J Mancebo, C Calero, F García - Software Quality Journal, 2021 - Springer","… of a software application and its energy consumption. In our effort to achieve our goal, we will carry out a case study with different versions of Redmine software, … and the energy required …",7.0,"https://scholar.google.com/scholar?cites=5179127259467124482&as_sdt=80005&sciodt=0,11&hl=en&num=20",5179127259467124482,4.0,"https://scholar.google.com/scholar?cluster=5179127259467124482&hl=en&num=20&as_sdt=0,11&as_vis=1",5179127259467124482,PDF,uclm.es,https://alarcos.esi.uclm.es/ALARNET2/FILES/Articulos/2021-Software%20Quality%20Journal-Mancebo.pdf
